__label__ham	Oops I did have it,  &lt;#&gt; ?
__label__ham	Do we have any spare power supplies
__label__ham	How long before you get reply, just defer admission til next semester
__label__ham	Lol boo I was hoping for a laugh
__label__ham	I'm home.
__label__ham	So when do you wanna gym?
__label__ham	No worries, hope photo shoot went well. have a spiffing fun at workage. 
__label__ham	Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around
__label__ham	Are you going to wipro interview today?
__label__spam	Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
__label__ham	My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
__label__ham	Ahhh. Work. I vaguely remember that! What does it feel like? Lol
__label__ham	Pls dont forget to study
__label__ham	Huh so early.. Then Ì_ having dinner outside izzit?
__label__ham	Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit
__label__ham	Babe ? I lost you ... :-(
__label__ham	, im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, 
__label__ham	Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...
__label__ham	Merry christmas to u too annie!
__label__ham	Neva mind it's ok..
__label__ham	I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?
__label__ham	Oh fine, I'll be by tonight
__label__ham	Hmm ok, i'll stay for like an hour cos my eye is really sore!
__label__ham	I'll probably be around mu a lot
__label__ham	i felt so...not any conveying reason.. Ese he... What about me?
__label__ham	Oops, I'll let you know when my roommate's done
__label__ham	I ask if u meeting da ge tmr nite...
__label__ham	Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?
__label__ham	I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy
__label__ham	Where's my boytoy? I miss you ... What happened?
__label__ham	No she didnt. I will search online and let you know.
__label__ham	Thanks da thangam, i feel very very happy dear. I also miss you da.
__label__ham	Got meh... When?
__label__ham	How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
__label__ham	One small prestige problem now.
__label__ham	ÌÏ still got lessons?  ÌÏ in sch?
__label__ham	Ok lor. I'm in town now lei.
__label__ham	K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...
__label__ham	Thanx but my birthday is over already.
__label__ham	You dont know you jabo me abi.
__label__ham	Can Ì_ call me at 10:10 to make sure dat i've woken up...
__label__ham	Got smaller capacity one? Quite ex...
__label__ham	says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
__label__ham	K..i deleted my contact that why?
__label__ham	Goodmorning, today i am late for  &lt;DECIMAL&gt; min.
__label__ham	"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\"""""
__label__ham	Ya it came a while ago
__label__ham	Am not interested to do like that.
__label__ham	You said not now. No problem. When you can. Let me know.
__label__ham	Gr8. So how do you handle the victoria island traffic. Plus when's the album due
__label__ham	K I'm leaving soon, be there a little after 9
__label__ham	What's nannys address?
__label__ham	Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? 
__label__ham	U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
__label__ham	Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?
__label__ham	Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks
__label__ham	Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
__label__ham	How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
__label__spam	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
__label__ham	I'm home. Ard wat time will u reach?
__label__ham	Hey do you want anything to buy:)
__label__spam	"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\"""""
__label__ham	Merry Christmas to you too babe, i love ya *kisses*
__label__ham	Hey company elama po mudyadhu.
__label__ham	What happen dear tell me
__label__spam	Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3 
__label__ham	Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
__label__ham	"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""
__label__ham	HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
__label__ham	"\The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!\"""
__label__ham	Will you come online today night
__label__ham	"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So"
__label__spam	Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL
__label__ham	Ok lor then we go tog lor...
__label__ham	For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
__label__ham	Po de :-):):-):-):-). No need job aha.
__label__spam	URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm
__label__ham	Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.
__label__ham	Neshanth..tel me who r u?
__label__spam	Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.
__label__ham	No no:)this is kallis home ground.amla home town is durban:)
__label__ham	It'll be tough, but I'll do what I have to
__label__ham	Thank You meet you monday
__label__ham	Ok lor. Msg me b4 u call.
__label__ham	"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!"""
__label__ham	Yes. Rent is very expensive so its the way we save.
__label__ham	Sure! I am driving but will reach my destination soon.
__label__ham	Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx
__label__ham	Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
__label__ham	Don't necessarily expect it to be done before you get back though because I'm just now headin out
__label__ham	What's the significance?
__label__ham	Haha... Really oh no... How? Then will they deduct your lesson tmr?
__label__ham	Was doing my test earlier. I appreciate you. Will call you tomorrow.
__label__ham	He's in lag. That's just the sad part but we keep in touch thanks to skype
__label__ham	You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.
__label__ham	I luv u soo much u donåÕt understand how special u r 2 me ring u 2morrow luv u xxx
__label__ham	Lolnice. I went from a fish to ..water.?
__label__spam	You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18
__label__ham	Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
__label__ham	In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade
__label__ham	Yup but it's not giving me problems now so mayb i'll jus leave it...
__label__ham	Do u hav any frnd by name ashwini in ur college?
__label__ham	Only just got this message, not ignoring you. Yes, i was. Shopping that is
__label__ham	Dude u knw also telugu..thts gud..k, gud nyt..
__label__ham	You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
__label__ham	God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
__label__ham	Hey mr whats the name of that bill brison book the one about language and words 
__label__ham	Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
__label__ham	You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs
__label__ham	How dare you change my ring
__label__ham	Howz pain?hope u r fine..
__label__ham	Dont gimme that lip caveboy
__label__ham	I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?
__label__ham	That was random saw my old roomate on campus. He graduated
__label__ham	Pls i wont belive god.not only jesus.
__label__ham	HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
__label__ham	I'm in chennai velachery:)
__label__ham	Hey! There's veggie pizza... :/
__label__ham	Sir, i am waiting for your call, once free please call me.
__label__spam	This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
__label__ham	Omw back to tampa from west palm, you hear what happened?
__label__ham	Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATåÕS AL!!!!!!!!!
__label__ham	Wif my family booking tour package.
__label__ham	Haha yeah I see that now, be there in a sec
__label__ham	Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
__label__ham	He is a womdarfull actor
__label__ham	Just got to  &lt;#&gt;
__label__ham	Mode men or have you left.
__label__ham	Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x
__label__ham	I'll talk to the others and probably just come early tomorrow then
__label__ham	None of that's happening til you get here though
__label__ham	Meet after lunch la...
__label__ham	Yeah I should be able to, I'll text you when I'm ready to meet up
__label__spam	I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
__label__ham	PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
__label__ham	This phone has the weirdest auto correct.
__label__ham	Haha i think i did too
