doc_id,company,manager,relation,sentence,match_manager,match_manager_ratio,match_company,match_comp_ratio
251754185,Standard Life Investments,Scott Smith,analyst,"Scott joined Standard Life Investments in 2006 as a performance analyst,",Scott,0.608695652,Standard Life Investments,1
252374561,OppenheimerFunds Inc.,Joseph Welsh,other,"Prior to the commencement of each Fund's operations, Mr. Welsh was associated with OppenheimerFunds, a global asset management firm, since 2000.",Mr. Welsh,0.571428571,OppenheimerFunds,0.85
252374561,OppenheimerFunds Inc.,Joseph Welsh,portfolio_manager,"Prior to the commencement of the Fund's operations, Mr. Welsh managed the predecessor fund since 1999 and was associated with OppenheimerFunds, a global asset management firm, since 2000.",Mr. Welsh,0.571428571,OppenheimerFunds,0.85
252374561,OppenheimerFunds Inc.,Joseph Welsh,portfolio_manager,"Prior to the commencement of the Fund's operations, Mr. Welsh managed the predecessor fund since 2013 and was associated with OppenheimerFunds, a global asset management firm, since 2000.",Mr. Welsh,0.571428571,OppenheimerFunds,0.85
252374561,OppenheimerFunds Inc.,Joseph Welsh,other,"Prior to the commencement of the Fund's operations, Mr. Welsh was associated with OppenheimerFunds, a global asset management firm, since 2000.",Mr. Welsh,0.571428571,OppenheimerFunds,0.85
253208344,"Arrow Investment Advisors, LLC",Jonathan Guyer,other,"Jonathan Guyer joined Arrow Investment Advisors, LLC in October 2013 after spending seven years with Longview Funds Management, LLC.",Jonathan Guyer,1,"Arrow Investment Advisors, LLC",1
253208344,"Longview Funds Management, LLC",Jonathan Guyer,other,"Jonathan Guyer joined Arrow Investment Advisors, LLC in October 2013 after spending seven years with Longview Funds Management, LLC.",Jonathan Guyer,1,"Longview Funds Management, LLC.",0.983606557
253208344,"Arrow Investment Advisors, LLC",Joseph Barrato,other,"Joseph Barrato is a founding member of Arrow Investment Advisors, LLC.",Joseph Barrato,1,"Arrow Investment Advisors, LLC.",0.983606557
253208344,Federal Reserve Board of Governors,Joseph Barrato,analyst,"Prior to Rydex, Mr. Barrato spent 12 years at the Federal Reserve Board of Governors, as an analyst and senior financial examiner.",Mr. Barrato,0.64,"Federal Reserve Board of Governors,",0.985507246
254395847,PIMCO,Nathan Chiaverini,vice_president,Mr. Chiaverini is a Senior Vice President of PIMCO.,Mr. Chiaverini,0.709677419,PIMCO,0.909090909
254697132,Duff & Phelps Corporation,Corey N. Bronner,analyst,"Prior to joining the Adviser, Mr. Bronner was an analyst focusing primarily on the financial services industry at Duff & Phelps Corporation.",Mr. Bronner,0.64516129,Duff & Phelps Corporation.,0.980392157
254697132,"Kelvingrove Partners, LLC",Joseph J. Farley,portfolio_manager,"Prior to joining the Adviser, Mr. Farley was a founder and portfolio manager of Kelvingrove Partners, LLC, an investment management firm focused on technology, media, and telecommunications, where he was employed from 2008 to 2013.",Mr. Farley,0.628571429,"Kelvingrove Partners, LLC,",0.980392157
256252553,Salomon Smith Barney,Clare A. Hart,other,"Prior to joining the team, Ms. Hart was with Salomon Smith Barney's equity research division as a research associate covering Real Estate Investment Trusts.",Ms. Hart,0.592592593,Salomon Smith Barney,0.952380952
256252553,Centurion Alliance,Peter J. Hunkel,portfolio_manager,"Prior to joining WCM, Mr. Hunkel served as Chief Operating Officer and Senior Portfolio Manager at Centurion Alliance from 2000 to June 2007.",Mr. Hunkel,0.6,Centurion Alliance,1
256635873,Invesco,Erik Voss,portfolio_manager,"Erik Voss (lead manager), Portfolio Manager, who has been responsible for the Fund since 2010 and has been associated with Invesco and/or its affiliates since 2010.",Erik Voss,1,Invesco,1
256635884,Invesco,Brian Jurkash,portfolio_manager,"Brian Jurkash (co-lead manager), Portfolio Manager, who has been responsible for the Fund since 2015 and has been associated with Invesco and/or its affiliates since 2000.",Brian Jurkash,1,Invesco,1
256635884,Invesco,Brian Jurkash,portfolio_manager,"Meggan Walsh (lead), Brian Jurkash (co-lead), Matthew Titus (co-lead), Robert Botard, Kristina Bradshaw, Chuck Burge, Sergio Marcheli, and Christpoher McMeans are responsible for the day-to-day management of the Fund's assets allocated to Invesco Advisers.",Brian Jurkash,1,Invesco,1
256636033,Invesco,Rebecca Setcavage,portfolio_manager,"Rebecca Setcavage, Portfolio Manager, who has been responsible for the Fund since 2019 and has been associated with Invesco and/or its affiliates since 2019.",Rebecca Setcavage,0.971428571,Invesco,1
256636116,Invesco,John Schorle,portfolio_manager,"John Schorle, Portfolio Manager, who has been responsible for the Fund since 2018 and has been associated with Invesco and/or its affiliates since 2010.",John Schorle,0.96,Invesco,1
257056179,Bank of America,Pratik Doshi,vice_president,"Prior to that, Mr. Doshi was a Vice President at Bank of America-Merrill Lynch 2014 to 2016.",Mr. Doshi,0.666666667,Bank of America-Merrill,0.789473684
257056184,Bank of America,Pratik Doshi,vice_president,"Prior to that, Mr. Doshi was a Vice President at Bank of America-Merrill Lynch from 2014 to 2016.",Mr. Doshi,0.666666667,Bank of America-Merrill,0.789473684
257057153,UBS Global Asset Management,Jeremy Neisewander,analyst,"Prior to joining Guggenheim Funds Investment Advisors, LLC, Mr. Neisewander held Analyst and Portfolio Management roles within the multi-asset team at UBS Asset Management (Americas) Inc. from 2005 to 2014.",Mr. Neisewander,0.787878788,UBS Asset Management,0.8
257057153,UBS Global Asset Management,Jeremy Neisewander,portfolio_manager,"Prior to joining Guggenheim Funds Investment Advisors, LLC, Mr. Neisewander held Analyst and Portfolio Management roles within the multi-asset team at UBS Asset Management (Americas) Inc. from 2005 to 2014.",Mr. Neisewander,0.787878788,UBS Asset Management,0.8
257057153,Invesco,Justin Mandeville,portfolio_manager,"In managing the Funds, Mr. Hubbard receives management assistance (and for Invesco Senior Loan ETF and Invesco Treasury Collateral ETF, oversight and monitoring assistance) from Scott Baskind, Laurie Brignac, Tom Boksa, Pratik Doshi, Philip Fang, Michael Jeanette, Gary Jones, Jeffrey W. Kernagis, Justin Mandeville, Greg Meisenger, Marques Mercier, Seth Misshula, Jeremy Neisewander, Richard Ose, Wesley Rager and Tony Seisser.",Justin Mandeville,0.971428571,Invesco,1
257057153,Invesco,Justin Mandeville,portfolio_manager,Justin Mandeville is a Portfolio Manager of the Invesco Advisers and has been responsible for the management of the Invesco Treasury Collateral ETF since its inception.,Justin Mandeville,1,Invesco,1
257062816,Opportunity International,Richard Thies,other,"In 2008, Mr. Thies worked for Opportunity International as a proposal writer.",Mr. Thies,0.636363636,Opportunity International,1
257062816,International Finance Corporation,Richard Thies,other,Mr. Thies began his career at the International Finance Corporation of the World Bank Group in 2005.,Mr. Thies,0.636363636,International Finance Corporation,1
257062816,Zurich Scudder Investments Inc,Robert Tymoczko,portfolio_manager,"From 1997 to 2002, Mr. Tymoczko was Lead Portfolio Manager and Co-head of U.S. Quantitative Equity Products at Zurich Scudder Investments.",Mr. Tymoczko,0.740740741,Zurich Scudder Investments.,0.866666667
257062816,AlphaStream Capital Management,Robert Tymoczko,portfolio_manager,"Prior to joining Aperio, Mr. Tymoczko was a Managing Partner at AlphaStream Capital Management, LLC from 2002 to 2011, where he was responsible for quantitative research and portfolio management.",Mr. Tymoczko,0.740740741,AlphaStream Capital Management,0.983606557
257062849,Federal Reserve Bank of Chicago,Jeffrey James,analyst,"From 1991 through 1997, Mr. James worked at the Federal Reserve Bank of Chicago as an analyst.",Mr. James,0.636363636,Federal Reserve Bank of Chicago,1
257179570,BMO Global Asset Management,David A. Corris,managing_director,Ph.D. Mr. Corris joined BMO Asset Management in 2008 where he currently serves as Head of Disciplined Equity and a Managing Director.,Ph.D. Mr. Corris,0.64516129,BMO Asset Management,0.8
257179570,Wellington Management Company LLP,Gregory J. Garabedian,other,managed by Wellington Management is managed by Gregory J. Garabedian.,Gregory J. Garabedian.,0.976744186,Wellington Management,0.769230769
257179570,Wellington Management Company LLP,Gregory J. Garabedian,managing_director,Mr. Garabedian is a Managing Director and Equity Portfolio Manager of Wellington Management and,Mr. Garabedian,0.684210526,Wellington Management,0.786885246
257179570,Wellington Management Company LLP,Gregory J. Garabedian,portfolio_manager,Mr. Garabedian is a Managing Director and Equity Portfolio Manager of Wellington Management and,Mr. Garabedian,0.684210526,Wellington Management,0.786885246
257179570,PineBridge,Paul Mazzacano,managing_director,"Mr. Mazzacano, a Managing Director and Portfolio Manager, Multi-Asset Products, joined PineBridge in 2001.",Mr. Mazzacano,0.714285714,PineBridge,1
257179570,PineBridge,Paul Mazzacano,portfolio_manager,"Mr. Mazzacano, a Managing Director and Portfolio Manager, Multi-Asset Products, joined PineBridge in 2001.",Mr. Mazzacano,0.714285714,PineBridge,1
257192184,Zurich Scudder Investments,David M. Brown,analyst,"Prior to his return to NBIA, Mr. Brown was a senior credit analyst at Zurich Scudder Investments and later a credit analyst and portfolio manager at Deerfield Capital.",Mr. Brown,0.620689655,Zurich Scudder Investments,1
257530016,The Bank of New York Mellon,Michael Mongelluzzo,portfolio_manager,Mr. Mongelluzzo is vice president and portfolio manager on the Tax-Managed Equity team at The Bank of New York Mellon.,Mr. Mongelluzzo,0.764705882,The Bank of New York Mellon.,0.981818182
257530016,The Bank of New York Mellon,Michael Mongelluzzo,vice_president,Mr. Mongelluzzo is vice president and portfolio manager on the Tax-Managed Equity team at The Bank of New York Mellon.,Mr. Mongelluzzo,0.764705882,The Bank of New York Mellon.,0.981818182
257530016,BNY Mellon Wealth Management,Thomas Lee,portfolio_manager,Messrs. Sauber and Lee are portfolio managers and senior equity analysts at BNY Mellon Wealth Management.,Lee,0.588235294,BNY Mellon Wealth Management.,0.98245614
257820041,Morgan Stanley Wealth Management,Sukru Saman,portfolio_manager,Mr. Saman has been an investment officer and portfolio manager within Morgan Stanley Wealth Management since 2014.,Mr. Saman,0.7,Morgan Stanley Wealth Management,1
257820041,Morgan Stanley Wealth Management,Sukru Saman,analyst,"Prior to that, Sukru Saman was a due diligence analyst within Morgan Stanley Wealth Management.",Sukru Saman,1,Morgan Stanley Wealth Management.,0.984615385
257820041,Morgan Stanley Wealth Management,Sukru Saman,portfolio_manager,"With oversight and approval of investment decisions from Morgan Stanley Wealth Management's Investment Solutions Investment Committee (the 'Investment Committee'), Mr. Saman is also the lead portfolio manager of, and is primarily responsible for the day-to-day management of, the investment strategy pursued by the Fund (the 'Strategy'), which is currently offered to clients of Morgan Stanley Wealth Management, an affiliate of CGAS.",Mr. Saman,0.7,"Morgan Stanley Wealth Management,",0.984615385
257832490,OppenheimerFunds Inc,Paul Larson,portfolio_manager,"Prior to the commencement of the Fund's operations, Mr. Larson managed the predecessor fund since 2014 and was associated with OppenheimerFunds, a global asset management firm, since 2013.",Mr. Larson,0.666666667,OppenheimerFunds,0.871794872
257832490,OppenheimerFunds Inc,Paul Larson,portfolio_manager,"Prior to the commencement of the Fund's operations, Mr. Larson managed the predecessor fund since 2016 and was associated with OppenheimerFunds, a global asset management firm, since 2013.",Mr. Larson,0.666666667,OppenheimerFunds,0.871794872
257832490,OppenheimerFunds Inc,Paul Larson,other,"Prior to the commencement of the Fund's operations, Mr. Larson was associated with OppenheimerFunds, a global asset management firm, since 2013.",Mr. Larson,0.666666667,OppenheimerFunds,0.871794872
261354839,Foliofn Institutional,James S. Vitalie,other,"Additionally, Mr. Vitalie was President of Foliofn Institutional, a financial services and technology company.",Mr. Vitalie,0.580645161,"Foliofn Institutional,",0.976744186
261354839,CBZ,James S. Vitalie,other,"As President of Century Business Services (CBZ) Retirement and Wealth Management Services division Mr. Vitalie created the strategic direction of the company, led the acquisition and integration efforts for the division and established their broker dealer and registered investment advisor.",Mr. Vitalie,0.611111111,CBZ,0.75
261354839,Old Mutual,James S. Vitalie,other,"Formerly the Institutional Group Head of Old Mutual Capital serving on the Executive and Product Development Committees, Mr. Vitalie was responsible for distribution and marketing of mutual funds, separate accounts and registered hedge fund of fund products.",Mr. Vitalie,0.666666667,Old Mutual,1
261354839,Benefits Group,James S. Vitalie,other,"Prior to CBZ, Mr. Vitalie was a partner at The Benefits Group, where he was responsible for the pension and investment services group.",Mr. Vitalie,0.625,"Benefits Group,",0.965517241
261354839,CBZ,James S. Vitalie,other,"Prior to CBZ, Mr. Vitalie was a partner at The Benefits Group, where he was responsible for the pension and investment services group.",Mr. Vitalie,0.625,"CBZ,",0.857142857
261354839,"Curian Capital, LLC",James S. Vitalie,other,"Prior to Old Mutual, Mr. Vitalie was the President of Curian Capital, an industry leading managed account platform.",Mr. Vitalie,0.628571429,Curian Capital,0.864864865
261354839,Old Mutual,James S. Vitalie,other,"Prior to Old Mutual, Mr. Vitalie was the President of Curian Capital, an industry leading managed account platform.",Mr. Vitalie,0.628571429,"Old Mutual,",0.952380952
261354839,CBZ,James S. Vitalie,other,While at CBZ Mr. Vitalie was also responsible for securing the financing and launching of Allbridge Solutions as well as serving as its President and COO.,Mr. Vitalie,0.64516129,CBZ,1
261354839,"Capital Resource Holdings, LLC",Kevin R. Greene,other,"Mr. Greene is the former Chairman & CEO of Capital Resource Holdings, LLC the holding company parent of CRA RogersCasey, one of the leading pension consulting firms in the United States.",Mr. Greene,0.571428571,"Capital Resource Holdings, LLC",1
261354839,KR Group,Kevin R. Greene,other,"Since 1991, Mr. Greene has served as the Chairman and CEO of KR Group, an international consulting and investment banking firm which he founded.",Mr. Greene,0.580645161,"KR Group,",0.941176471
261354839,Chapin Hill Advisors,Michael J. Montague,portfolio_manager,"Mr. Montague previously served as a Portfolio Manager for Chapin Hill Advisors, Inc., overseeing asset allocation, trading and investment activity.",Mr. Montague,0.523809524,"Chapin Hill Advisors,",0.975609756
261354839,Chapin Hill Advisors,Michael J. Montague,portfolio_manager,"Prior to Chapin Hill Advisors, Mr. Montague served as a Portfolio Manager for the Cayuga MBA Fund LLC, a long/short equity hedge fund.",Mr. Montague,0.585365854,"Chapin Hill Advisors,",0.975609756
261361786,Arnhold and S. Bleichroeder Advisers LLC,Charles de Lardemelle,vice_president,"Until 2007, Mr. de Lardemelle was a Senior Vice President of Arnhold and S. Bleichroeder Advisers LLC ('ASB') and the Associate Portfolio Manager for the First Eagle Global, Overseas and Value",Mr. de Lardemelle,0.789473684,Arnhold and S. Bleichroeder Advisers LLC,1
261361786,Societe Generale Bank,Charles de Vaulx,analyst,Mr. de Vaulx began his career at Societe Generale Bank as a credit analyst in 1985.,Mr. de Vaulx,0.714285714,Societe Generale Bank,1
261361786,First Eagle Global,Charles de Vaulx,portfolio_manager,"Until 2007, Mr. de Vaulx was portfolio manager of the First Eagle Global, Overseas, U.S. Value, Gold and Variable Funds, together with a number of separately managed institutional accounts.  ",Mr. de Vaulx,0.714285714,"First Eagle Global,",0.972972973
261652744,First Eagle Investment Management LLC,Giorgio Caputo,analyst,"Prior to joining JOHCM USA, Giorgio spent seven years as a Portfolio Manager and Investment Analyst at First Eagle Investment Management ('First Eagle'), where he",Giorgio,0.740740741,First Eagle Investment Management,0.904109589
261652744,First Eagle Investment Management LLC,Giorgio Caputo,portfolio_manager,"Prior to joining JOHCM USA, Giorgio spent seven years as a Portfolio Manager and Investment Analyst at First Eagle Investment Management ('First Eagle'), where he",Giorgio,0.740740741,First Eagle Investment Management,0.904109589
261652744,First Eagle Investment Management LLC,Giorgio Caputo,portfolio_manager,"Prior to joining JOHCM USA, Giorgio was most recently a Portfolio Manager and Senior Analyst at First Eagle Investment Management ('First Eagle'), where he",Giorgio,0.72,First Eagle Investment Management,0.904109589
261652744,First Eagle Investment Management LLC,Giorgio Caputo,analyst,"Prior to joining JOHCM USA, Giorgio was most recently a Portfolio Manager and Senior Analyst at First Eagle Investment Management 'First Eagle'), where he",Giorgio,0.72,First Eagle Investment Management,0.904109589
261652744,"Arethusa Management, LLP",Robert Cresci,other,"Prior to December 2006, Robert's roles have included Principal at London-based Arethusa Asset Management LLP from July 2005 November 2006 and Senior Portfolio Manager at Sagitta Asset Management from January 1997 July 2005, managing international small and mid-cap portfolios.",Robert,0.740740741,Arethusa Asset Management LLP,0.818181818
261652744,Sagitta Asset Management Ltd.,Robert Cresci,portfolio_manager,"Prior to December 2006, Robert's roles have included Principal at London-based Arethusa Asset Management LLP from July 2005 November 2006 and Senior Portfolio Manager at Sagitta Asset Management from January 1997 July 2005, managing international small and mid-cap portfolios.",Robert,0.740740741,Sagitta Asset Management,0.862068966
261652744,Sagitta Asset Management Ltd.,Robert Cresci,portfolio_manager,"Prior to December 2006, Robert's roles have included Principal at London-based Arethusa Asset Management LLP from July 2005 November 2006 and Senior Portfolio Manager at Sagitta Asset Management from January 1997 July 2005, managing international small and",Robert,0.740740741,Sagitta Asset Management,0.862068966
261652744,Harding Loevner,Robert Cresci,portfolio_manager,"Prior to joining JOHCM, Robert was most recently employed as Lead Portfolio Manager at Harding Loevner where he launched and managed an international small cap equity strategy in December 2006.",Robert,0.695652174,Harding Loevner,1
261772458,BlackRock,Dhiren Shah,other,"In recent roles, Mr. Shah also had the responsibility as co-head and head of research for the Global Emerging Markets team at BlackRock.",Mr. Shah,0.631578947,BlackRock.,0.947368421
261772458,BlackRock,Dhiren Shah,other,"Prior to joining the Investment Manager, Mr. Shah was with BlackRock Investment Management (UK) Limited.",Mr. Shah,0.631578947,BlackRock,1
261784226,"Logan Circle Partners, LP",Joseph B. Hudepohl,managing_director,"Prior to joining Atlanta Capital, Mr. Hudepohl was a Managing Director and portfolio manager with Logan Circle Partners, L.P. a division of Fortress Investment Group LLC.",Mr. Hudepohl,0.615384615,"Logan Circle Partners, L.P.",0.961538462
261784226,"Logan Circle Partners, LP",Joseph B. Hudepohl,portfolio_manager,"Prior to joining Atlanta Capital, Mr. Hudepohl was a Managing Director and portfolio manager with Logan Circle Partners, L.P. a division of Fortress Investment Group LLC.",Mr. Hudepohl,0.615384615,"Logan Circle Partners, L.P.",0.961538462
261901425,Thornburg Investment Management,Lewis S. Kaufman,portfolio_manager,"Prior to joining Artisan Partners, Mr. Kaufman was a managing director and portfolio manager for Thornburg Investment Management, where he managed the developing world strategy from its inception in 2009 through January 2015.",Mr. Kaufman,0.648648649,"Thornburg Investment Management,",0.984126984
261901482,Turkey,Berkin Kologlu,other,"Before Bank of America, Mr. Kologlu worked in Turkey as a commercial banker, where he was responsible for lending to large cap corporations.",Mr. Kologlu,0.72,Turkey,1
261901482,UBS,Berkin Kologlu,other,"Prior to UBS, Mr. Kologlu worked at Bank of America, where he focused on the structuring and marketing of CLOs and synthetic CDOs backed by corporate credit.",Mr. Kologlu,0.72,UBS,0.857142857
261901499,SouthernSun,"Michael W. Cook, Sr.",chief_investment_officer,"Mr. Cook, Sr. is Chief Executive Officer and Chief Investment Officer of SouthernSun.",Mr. Cook Sr.,0.666666667,SouthernSun.,0.956521739
261911880,Alta Capital Management,Melanie Peche,other,"Prior to joining Alta Capital Management in 2004, Ms. Peche was a Vice President of European Equities at Salomon Smith Barney in London.",Ms. Peche,0.636363636,Alta Capital Management,1
261911880,Salomon Smith Barney (London),Melanie Peche,vice_president,"Prior to joining Alta Capital Management in 2004, Ms. Peche was a Vice President of European Equities at Salomon Smith Barney in London.",Ms. Peche,0.636363636,Salomon Smith Barney,0.846153846
261922619,Shenkman Capital Management,Mark R. Shenkman,chief_investment_officer,"Mark R. Shenkman founded Shenkman Capital Management, Inc. in 1985 and is the firm's President and Co-Chief Investment Officer.",Mark R. Shenkman,1,"Shenkman Capital Management,",0.981818182
261922619,Duff & Phelps Credit Rating,Neil Wechsler,analyst,"From 1998 to 2000, Neil worked at Duff & Phelps Credit Rating Co. as an Analyst in their Structured Finance group.",Neil,0.5,Duff & Phelps Credit Rating,1
261924766,Towle,Christopher D. Towle,other,"Mr. J. Ellwood Towle, Mr. Christopher D. Towle, Mr. Lewis, and Mr. Tibbetts have been with the team since the Fund's inception in October 2011.","J. Ellwood Towle,",0.96969697,Towle,0.909090909
261924766,Towle,Christopher D. Towle,other,"Mr. J. Ellwood Towle, Mr. Christopher D. Towle, Mr. Lewis, and Mr. Tibbetts have been with the team since the Fund's inception in October 2011.",Christopher D. Towle,0.975609756,Towle,0.909090909
261924766,Towle,Christopher D. Towle,portfolio_manager,"The Fund's portfolio is managed by an investment team comprised of J. Ellwood Towle, Chairman and Portfolio Manager, Christopher D. Towle, President, CEO and Portfolio Manager, Peter J. Lewis, CFA, Portfolio Manager, James M. Shields, CFA, Portfolio Manager and Wesley R. Tibbetts, CFA, Portfolio Manager.",Christopher D. Towle,0.975609756,Towle,0.909090909
261924766,Towle,Christopher D. Towle,portfolio_manager,"The Fund's portfolio is managed by an investment team comprised of J. Ellwood Towle, Chairman, Christopher D. Towle, President & CEO, Peter J. Lewis, CFA, Director of Research, James M. Shields, CFA, Analyst and Wesley R. Tibbetts, CFA, Analyst.","J. Ellwood Towle,",0.96969697,Towle,0.909090909
261924766,Towle,J. Ellwood Towle,other,"Mr. J. Ellwood Towle, Mr. Christopher D. Towle, Mr. Lewis, and Mr. Tibbetts have been with the team since the Fund's inception in October 2011.",Christopher D. Towle,0.975609756,Towle,0.909090909
261924766,Towle,J. Ellwood Towle,other,"Mr. J. Ellwood Towle, Mr. Christopher D. Towle, Mr. Lewis, and Mr. Tibbetts have been with the team since the Fund's inception in October 2011.",J. Ellwood Towle,0.96969697,Towle,0.909090909
261924766,Towle,J. Ellwood Towle,portfolio_manager,"The Fund's portfolio is managed by an investment team comprised of J. Ellwood Towle, Chairman and Portfolio Manager, Christopher D. Towle, President, CEO and Portfolio Manager, Peter J. Lewis, CFA, Portfolio Manager, James M. Shields, CFA, Portfolio Manager and Wesley R. Tibbetts, CFA, Portfolio Manager.",J. Ellwood Towle,0.96969697,Towle,0.909090909
261924766,Towle,J. Ellwood Towle,portfolio_manager,"The Fund's portfolio is managed by an investment team comprised of J. Ellwood Towle, Chairman, Christopher D. Towle, President & CEO, Peter J. Lewis, CFA, Director of Research, James M. Shields, CFA, Analyst and Wesley R. Tibbetts, CFA, Analyst.","Christopher D. Towle,",0.975609756,Towle,0.909090909
262047800,Crow Point Partners,Peter J. DeCaprio,other,Peter J. DeCaprio co-founded Crow Point in 2006 and serves as the firm's Chief Executive Officer.,Peter J. DeCaprio,1,Crow Point,0.75
262184648,Loomis Sayles,Kurt L. Wagner,portfolio_manager,Kurt L. Wagner has served as co-portfolio manager of Loomis Sayles Limited Term Government and Agency Fund since 2012,Kurt L. Wagner,1,Loomis Sayles,1
262184648,Loomis Sayles & Co.,Richard G. Raczkowski,portfolio_manager,Richard G. Raczkowski has served as a co-lead portfolio manager of the Loomis Sayles Core Plus Bond Fund since 1999,Richard G. Raczkowski,0.976744186,Loomis Sayles Core,0.780487805
262185050,PGIM Real Estate,Rick J. Romano,portfolio_manager,"Rick J. Romano, as Senior Portfolio Manager for the Fund, runs the Global Real Estate Securities Group.",Rick J. Romano,0.965517241,Global Real Estate,0.764705882
262552797,OppenheimerFunds Inc,Mark DeMitry,portfolio_manager,"Prior to the commencement of the Fund's operations, Mr. DeMitry managed the predecessor fund from 2006 to 2018 and was associated with OppenheimerFunds, a global asset management firm, since 2001.",Mr. DeMitry,0.647058824,OppenheimerFunds,0.871794872
262698634,Eaton Vance,Hunter Hayes,analyst,"Prior to joining the Adviser, Mr. Hayes was a high yield investment analyst for Eaton Vance from 2015-2017, and a business valuation associate for Deloitte from 2014-2015.",Mr. Hayes,0.666666667,Eaton Vance,1
262699355,Winslow Capital,Stephan C. Petersen,analyst,Stephan C. Petersen joined Winslow Capital in 2013 as Managing Director and Analyst.,Stephan C. Petersen,1,Winslow Capital,1
262699355,Winslow Capital,Stephan C. Petersen,managing_director,Stephan C. Petersen joined Winslow Capital in 2013 as Managing Director and Analyst.,Stephan C. Petersen,1,Winslow Capital,1
262711276,"Fiduciary Asset Management, LLC",Wiley D. Angell,chief_investment_officer,Wiley D. Angell is the chief investment officer and senior portfolio manager for the Fiduciary Asset Management (FAMCO) Group at Ziegler Capital,Wiley D. Angell,1,Fiduciary Asset Management (FAMCO),0.861538462
263886976,"Ascendant Advisors, LLC",James H. Lee,other,"James H. Lee has served as the President of Ascendant Advisors Group, LLC since 2009 and serves on the Investment Committee since its inception.",James H. Lee,1,Ascendant Advisors,0.818181818
266531882,NNIP Advisors B.V.,Renat Nadyukov,portfolio_manager,"Renat Nadyukov, Portfolio Manager with the Emerging Markets Equity Team, joined NNIP Advisors in 2007.",Renat Nadyukov,0.965517241,NNIP Advisors,0.823529412
266531882,Mellon Asset Management,Steve Wetter,portfolio_manager,"Mr. Wetter joined Voya IM in April 2012 and prior to that he was a portfolio manager and trader at Mellon Asset Management (2007 2009), and Northern Trust (2003 2007).",Mr. Wetter,0.636363636,Mellon Asset Management,1
266531882,Northern Trust,Steve Wetter,portfolio_manager,"Mr. Wetter joined Voya IM in April 2012 and prior to that he was a portfolio manager and trader at Mellon Asset Management (2007 2009), and Northern Trust (2003 2007).",Mr. Wetter,0.636363636,Northern Trust,1
266531960,ABN Amro,Angus Shillington,other,"Prior to joining VanEck, Mr. Shillington was the Head of International Equity at ABN Amro from 2006 to 2008 and Managing Director at BNP Paribas from 2001 to 2006.",Mr. Shillington,0.75,ABN Amro,1
266531960,BNP Paribas,Angus Shillington,managing_director,"Prior to joining VanEck, Mr. Shillington was the Head of International Equity at ABN Amro from 2006 to 2008 and Managing Director at BNP Paribas from 2001 to 2006.",Mr. Shillington,0.75,BNP Paribas,1
266531960,Baillie Gifford,Gerard Callahan,portfolio_manager,"Gerard Callahan, Portfolio Manager, is head of the UK equity team and is a partner of Baillie Gifford & Co. where he has worked since 1991.",Gerard Callahan,0.967741935,Baillie Gifford,1
266531960,Polaris,Jason Crawshaw,analyst,"Jason Crawshaw, Assistant Portfolio Manager, joined Polaris in 2014 as an analyst.",Jason Crawshaw,0.965517241,Polaris,1
266531960,Polaris,Jason Crawshaw,portfolio_manager,"Jason Crawshaw, Assistant Portfolio Manager, joined Polaris in 2014 as an analyst.","Jason Crawshaw,",0.965517241,Polaris,1
266531960,Wellington Management Company LLP,Nicolas M. Choumenkovitch,portfolio_manager,Mr. Choumenkovitch joined Wellington Management as an investment professional in 1995.,Mr. Choumenkovitch,0.68,Wellington Management,0.8
266531960,Lazard Asset Management LLC,John R. Reinsberg,analyst,"John R. Reinsberg, Deputy Chairman of International and Global Strategies with Lazard Asset Management LLC (New York) and is responsible for oversight of the firm's international and global strategies as well as being a Portfolio Manager/Analyst on various global and international equity teams.",John R. Reinsberg,0.971428571,Lazard Asset Management LLC,1
266531960,Lazard Asset Management LLC,John R. Reinsberg,portfolio_manager,"John R. Reinsberg, Deputy Chairman of International and Global Strategies with Lazard Asset Management LLC (New York) and is responsible for oversight of the firm's international and global strategies as well as being a Portfolio Manager/Analyst on various global and international equity teams.",John R. Reinsberg,0.971428571,Lazard Asset Management LLC,1
266531960,Lazard Asset Management LLC,Michael A. Bennett,other,"Currently, Mr. Bennett also coordinates the activities of Lazard Asset Management's Investment Council.",Mr. Bennett,0.6,Lazard Asset Management,0.836363636
266531960,Lazard Asset Management LLC,Michael A. Bennett,managing_director,"Michael A. Bennett, Managing Director and Portfolio Manager/Analyst with Lazard Asset Management LLC (New York), is a Portfolio Manager/Analyst on various international and global equity teams.",Michael A. Bennett,0.972972973,Lazard Asset Management LLC,1
266531960,Lazard Asset Management LLC,Michael A. Bennett,portfolio_manager,"Michael A. Bennett, Managing Director and Portfolio Manager/Analyst with Lazard Asset Management LLC (New York), is a Portfolio Manager/Analyst on various international and global equity teams.",Michael A. Bennett,0.972972973,Lazard Asset Management LLC,1
266531960,Lazard Asset Management LLC,Michael G. Fry,managing_director,"Michael G. Fry, Managing Director and Portfolio Manager/Analyst with Lazard Asset Management Limited (London), is also a Portfolio Manager/Analyst on various global and international equity teams.",Michael G. Fry,0.965517241,Lazard Asset Management Limited,0.862068966
